,playerID,Seasons,Last_season,HoF,Awards,WS_titles,allstars,appearances,SO,W,L,G,SV,H,ER,HR,BB,ERA,WHIP,ERA+,FIP
178,hraboal01,13,1982,0,1,0,0,547,548,64,35,545,97,619,249,50,315,3.1038781163434903,1.293628808864266,119.74236908724906,3.3864275161588178
179,mcgratu01,19,1984,0,1,1,2,826,1109,96,92,824,180,1318,528,108,582,3.137323943661972,1.2544014084507042,116.61083128973799,3.255260563380282
180,burbada01,15,2004,0,0,0,0,511,1398,115,87,511,3,1777,886,201,762,4.485655353459591,1.4282767672979562,96.98872319470934,4.919374273392086
181,tudorjo01,12,1990,0,1,1,0,289,988,117,72,281,1,1677,623,156,475,3.1202003338898163,1.1975514746800222,124.28778085288596,3.9232237061769615
182,kneppbo01,15,1990,0,0,0,2,451,1473,146,155,445,1,2737,1106,228,857,3.6757754800590843,1.3271787296898079,104.74535768906941,3.905690054160512
183,osunaan01,11,2005,0,0,0,0,411,501,36,29,411,21,432,200,44,209,3.6834924965893587,1.3117326057298773,121.45837388024009,3.6005361527967255
184,clonito01,12,1972,0,0,0,0,366,1120,113,97,352,6,1643,799,180,798,4.068074674712427,1.380916462379785,87.09993580686599,4.152726947011126
185,kilroma01,10,1898,0,0,0,0,342,1170,141,133,303,1,2445,939,53,754,3.4696866018886,1.3133981114000273,113.61033976970499,3.470184070069796
186,vanpoto01,11,2004,0,0,0,0,359,711,40,52,359,4,944,562,143,461,5.5766262403528115,1.5490628445424477,78.5979737384974,5.899220874678427
187,andujjo01,13,1988,0,1,1,4,407,1032,127,118,405,9,2016,857,155,731,3.582443102647469,1.275894101254064,107.75870864198296,3.8825296485524072
188,leonadu02,20,1953,0,2,0,5,640,1170,191,181,640,44,3304,1162,158,737,3.2495080269290524,1.2556188503366132,122.16689002654324,3.3376373899533918
189,youngma01,10,1993,0,0,0,1,333,857,55,95,333,25,1207,582,99,565,4.402913981507425,1.4894928551414963,88.81650231634754,3.9430874194452232
190,nenro01,10,2002,0,1,1,3,643,793,45,42,643,314,607,237,51,260,2.983216783216783,1.2125874125874125,150.06278491912636,3.1583599067599066
191,blairwi01,12,2001,0,0,0,0,418,759,60,86,418,4,1438,713,170,415,5.036891679748822,1.4544740973312402,86.2074855968985,5.10267242281528
192,vangiel01,11,1929,0,0,0,0,374,474,99,102,367,19,1894,815,92,699,4.275306003497183,1.5113658441810764,92.43272224370725,4.423430542063338
193,osterfr01,15,1948,0,0,0,0,396,774,114,115,390,15,2170,917,105,835,3.9933870967741933,1.4540322580645162,98.83703048801827,4.308622903225807
194,curtijo01,15,1984,0,0,0,0,445,825,89,97,438,11,1695,722,140,669,3.9597806215722122,1.440585009140768,94.30889886447657,4.1893772090188905
195,dobsojo01,14,1954,0,0,0,1,414,992,137,103,414,18,2048,874,137,851,3.624884792626728,1.3359447004608296,106.70215288958049,3.6356803379416287
196,ryanro01,10,1933,0,0,1,0,248,315,52,47,248,19,941,405,33,278,4.137343927355278,1.3836549375709422,97.30779439613107,3.7496046159667045
197,hallto01,10,1977,0,0,0,0,370,797,52,33,358,32,656,310,88,382,3.2720875684128226,1.217357310398749,109.8919157275111,3.6708146989835813
198,johnssy01,19,1940,0,0,1,0,542,920,112,117,542,43,2290,977,173,488,4.060181622287209,1.2827458827150993,103.35095903394603,4.2047985223949516
199,kooncca01,10,1971,0,0,0,0,336,504,47,49,334,24,972,408,85,368,3.7803706245710362,1.3795470144131778,93.47183837489905,4.371520590253946
200,vaughhi01,13,1921,0,5,0,0,392,1416,178,137,390,5,2461,754,39,817,2.4857142857142858,1.2007326007326007,120.39693467716042,2.768538217338218
201,wehmehe01,13,1958,0,0,0,0,414,794,92,108,361,9,1806,961,210,852,4.797004991680533,1.4742096505823628,81.81940862198248,5.094045664633019
202,houghch01,25,1994,0,0,0,1,858,2362,216,216,858,61,3283,1582,383,1665,3.745527884952648,1.3016485443703965,102.29660780040196,4.354056296036479
203,borowha01,10,1951,0,4,1,2,316,690,108,82,314,7,1660,668,108,623,3.501456027955737,1.3296447291788003,108.20025145853263,4.178011454086586
204,leiteal01,19,2005,0,3,2,2,419,1974,162,132,419,2,2152,1010,198,1163,3.8017565872020076,1.3864491844416562,112.63005697065145,4.317259863376551
205,gomezru01,10,1967,0,0,1,0,383,677,76,86,289,5,1436,660,154,574,4.085281980742779,1.3823933975240714,92.0379701007958,4.295636863823934
206,reganph01,13,1972,0,2,0,1,553,743,96,81,551,92,1392,585,150,447,3.8355998057309373,1.3397280233122875,92.78600606301323,4.167928848955803
207,francjo01,21,2005,0,6,0,4,1119,975,90,87,1119,424,1166,400,81,495,2.89001873160289,1.3334225314423334,146.41407035396858,3.4486684506288463
208,ojedabo01,15,1994,0,0,1,0,353,1128,115,98,351,1,1833,764,145,676,3.649035910136211,1.3315053953652927,107.39497646786938,3.6898238103661773
209,jonesra01,10,1982,0,4,0,2,319,735,100,123,305,2,1915,735,129,503,3.422141748577341,1.2509053285049145,110.08307228437626,3.559409208484222
210,montgje01,13,1999,0,2,0,3,700,733,46,52,700,304,785,316,81,296,3.273983115886416,1.2444359171143515,128.3221499827289,3.5857317728319265
211,gurala01,16,1985,0,0,0,1,406,801,126,97,403,14,2020,855,204,600,3.7591597459697117,1.2799218368343919,99.62218197974848,4.175507572056668
212,wilkste01,10,1953,0,0,2,0,385,403,59,30,385,46,832,331,76,283,3.262869660460022,1.221248630887185,119.25641134589071,4.17364001460387
213,rasmude01,12,1995,0,0,0,0,258,835,91,77,256,0,1424,673,175,522,4.146736649931538,1.3322683706070289,96.1383392175019,5.181587403012323
214,limajo01,13,2006,0,1,0,1,350,980,89,102,348,5,1783,917,267,393,5.264512013608335,1.3880501807357006,85.10190216440057,5.230745268977247
215,klinero01,17,1970,0,0,0,0,743,989,114,144,736,108,2113,866,218,731,3.7507218479307025,1.3686236766121271,98.9235547023293,4.337749759384024
216,hollaal01,10,1987,0,2,0,1,384,513,34,30,384,78,548,214,55,232,2.981424148606811,1.2074303405572755,130.88961043536312,4.0592172342621256
217,jonessa01,22,1935,0,0,2,0,708,1223,229,217,647,31,4084,1656,152,1396,3.8382693793458666,1.4112799381921195,97.22058767936264,3.931490600051507
218,whitedo01,13,1913,0,0,1,0,536,1384,189,156,427,5,2738,808,33,670,2.3913186451825057,1.1206839855310753,121.42499548567143,2.5104067740874707
219,kuzavbo01,10,1957,0,0,3,0,214,446,49,44,213,13,849,388,54,415,4.0510440835266825,1.4663573085846868,97.7191186588905,5.042600928074246
220,toneyfr01,12,1923,0,0,1,0,336,718,139,102,336,12,2037,659,59,583,2.688576609247507,1.1876699909338169,120.45899125151394,3.3480543970988217
221,bentoal01,14,1952,0,0,1,2,455,697,98,88,455,66,1672,686,106,733,3.6568608094768016,1.424481737413623,108.5500872629204,3.9884377097729518
222,cadorle01,10,1924,0,0,0,0,193,445,68,72,192,3,1273,438,44,289,3.1352067868504774,1.2423117709437963,107.10361127703693,3.273112672322376
223,brettke01,14,1981,0,0,0,1,386,807,83,85,349,11,1490,666,127,562,3.9270583096746012,1.3443983402489628,92.51686546530932,4.633419742301812
224,niedeto01,10,1990,0,0,1,0,484,474,36,46,484,97,601,239,60,226,3.294027565084227,1.2664624808575804,117.45323873750559,3.897936191934661
225,knottja01,11,1946,0,0,0,0,325,484,82,103,325,19,1787,860,140,642,4.971098265895954,1.5600513808606293,79.03985268047508,5.061809890815671
226,shawkbo01,15,1927,0,0,1,0,488,1360,196,150,488,28,2722,1008,114,1018,3.0888661899897856,1.2734082397003745,111.17394824062299,3.533669390534559
227,gossari01,22,1994,1,3,1,9,1004,1502,124,107,1002,310,1497,605,119,732,3.0093957258658808,1.231945467943994,127.74722442432926,3.2722061532792925
228,forscbo01,16,1989,0,2,1,0,511,1133,168,136,498,3,2777,1169,216,832,3.7646708015267176,1.291388358778626,101.67604808212556,3.9757272185114503
229,fornimi01,12,1963,0,1,0,1,440,576,63,64,432,55,1165,509,98,421,3.9605187319884725,1.3711815561959655,97.78298360275387,4.498789625360231
230,brownha01,14,1964,0,0,0,0,409,710,85,92,358,11,1677,712,173,389,3.8142857142857145,1.2297619047619048,101.15356220793676,3.944973015873016
231,weilabo01,12,1940,0,0,0,0,277,614,62,94,277,7,1463,654,85,611,4.239615846338536,1.493877551020408,100.45062777532101,4.593715486194478
232,cuellmi01,15,1977,0,3,1,4,457,1632,185,130,453,11,2538,979,222,822,3.1378205128205128,1.1965811965811965,115.41526337798788,3.2887776590693254
233,fisheed02,15,1973,0,1,0,1,690,812,85,70,690,81,1398,583,149,438,3.410095320623917,1.1932409012131715,105.29380018199626,4.17658643847487
234,zahnge01,13,1985,0,1,0,0,304,705,111,109,304,1,1978,769,149,526,3.7431043807463493,1.3542455381287182,101.2392994729939,3.9548875067604112
235,scarbra01,10,1953,0,0,1,1,318,564,80,85,318,12,1487,656,88,611,4.1325244983667755,1.4685020998600093,92.20505068672657,4.5896651889874
236,nolanga01,10,1977,0,1,2,1,252,1039,110,70,250,0,1505,573,146,413,3.0794187898089174,1.1453025477707006,116.02509120831625,3.2887195461783434
237,durenry01,10,1965,0,0,1,4,312,630,27,44,311,57,443,251,40,392,3.8331447963800906,1.4168552036199096,99.14342029933373,4.288755656108596
238,bengera01,12,1938,0,0,0,0,353,655,101,130,346,19,2177,941,132,598,4.515997156061145,1.4797369356558834,93.72115744386504,4.6003487380021335
239,koosmje01,19,1985,0,0,1,2,612,2556,222,209,612,17,3635,1433,290,1198,3.3591769404410488,1.2588122938010071,109.69623986575137,3.337940614690051
240,sallesl01,14,1921,0,0,1,0,476,836,174,143,476,36,2729,804,68,573,2.564441819255759,1.170230360307147,116.70078776444257,3.1449590076786778
241,hermadu01,12,2006,0,0,1,0,358,874,73,78,357,56,1285,600,160,460,4.208885424785659,1.3600935307872175,106.40414659448906,4.667790854767472
242,myersra01,14,1998,0,5,1,4,730,884,44,63,728,347,758,314,69,396,3.1944235116804824,1.3044461190655614,129.03480789342504,3.5245825169555385
243,houttar01,12,1957,0,1,0,1,330,639,87,91,325,20,1646,715,136,516,4.138263665594855,1.3903536977491961,94.96319691749638,4.20107374062165
244,ehretre01,11,1898,0,0,0,0,400,848,139,167,362,4,3172,1229,63,841,4.015853806123684,1.4569768849086289,98.98404015100424,3.946827544475372
245,mooredo01,13,1988,0,0,0,1,416,416,43,40,416,89,698,267,53,186,3.670570264765784,1.35030549898167,104.89308044441404,3.3875193482688393
246,drabedo01,13,1998,0,3,0,1,412,1594,155,134,398,0,2448,1052,246,704,3.7349112426035505,1.2433925049309664,110.82847671859851,3.823320447074294
247,charlno01,13,2001,0,0,1,1,608,808,51,54,605,97,798,371,70,409,3.712750185322461,1.3421052631578947,114.6556847676268,4.031580800593032
248,welchmi01,13,1892,1,0,2,0,624,1850,307,210,565,4,4588,1447,106,1297,2.7119950020824657,1.2255310287380259,124.85685600749466,3.300807857837013
249,caldwra02,12,1921,0,0,1,0,597,1006,133,120,343,9,2089,802,59,738,3.2194469223907225,1.2609277430865298,95.6200176277605,3.218747844186738
250,ramospe01,15,1970,0,0,0,1,703,1305,117,160,582,55,2364,1068,315,724,4.080373567284562,1.3108815621904628,90.17244326451161,4.398876751096647
251,kamiesc01,10,2000,0,0,0,0,250,542,53,59,250,5,1006,490,105,446,4.519986334130509,1.4882131875640587,96.90238631487914,4.96494123676119
252,mullato01,13,1894,0,0,0,0,820,1803,284,220,555,15,4195,1537,97,1408,3.0527438575842285,1.236501397675445,117.85804034296666,3.99051809621892
253,mcquige01,10,1918,0,0,0,0,273,590,85,89,273,14,1382,417,23,401,2.380841615563544,1.131105942059632,119.02277395494744,2.9090638612814548
254,ferrewe01,15,1941,0,10,0,2,545,985,193,128,374,13,2845,1177,132,1040,4.03850552802135,1.4811284788410217,104.44712524525646,4.755710763756513
255,mcclubo01,19,1993,0,0,0,0,700,701,68,57,698,52,1125,490,104,497,3.8060989643268126,1.399884925201381,101.43209141668977,4.415804085155351
256,camniho01,11,1915,0,1,1,0,326,915,133,106,326,15,1852,637,41,656,2.749200767263427,1.2026854219948848,102.9909138264154,3.1529013746803067
257,stiebda01,16,1998,0,2,0,7,459,1669,176,137,443,3,2572,1106,225,1034,3.4379461201934145,1.2454524522219663,117.57040132297732,3.8226280221045355
258,lagrole01,10,1980,0,0,0,0,309,375,34,55,309,54,814,356,74,312,4.112965340179717,1.4454428754813864,90.22837294012112,4.327575524176295
259,guzmaju01,10,2000,0,0,2,1,240,1243,91,79,240,0,1360,672,149,667,4.077303370786517,1.3665168539325843,107.42331930120736,4.9636283146067415
260,clarkwa02,12,1937,0,1,0,0,357,643,111,97,355,16,1897,711,86,383,3.662151850438764,1.304845478824876,115.11272858730185,3.9293744753910724
261,hernaro01,17,2007,0,0,0,2,1010,945,67,71,1010,326,1002,411,96,462,3.452706907280647,1.3665214685749845,127.20315721938572,4.423388301182327
262,lopezal02,11,2003,0,0,1,0,297,558,47,58,297,4,938,462,112,343,4.94215530903328,1.5225832012678289,90.43060760087505,5.5272357369255145
263,blakesh01,10,1937,0,0,0,0,310,621,87,102,304,8,1766,744,68,740,4.133333333333334,1.5469135802469136,100.19770249015863,4.672122222222222
264,fernasi01,15,1997,0,0,1,2,308,1743,114,96,307,1,1421,696,191,715,3.355714285714286,1.1442857142857144,121.00261143937836,3.6758151785714284
265,rowesc01,15,1949,0,3,1,3,482,913,158,101,382,12,2332,955,132,558,3.8727846200060076,1.3021928507059177,101.96373966885267,3.605962150796035
266,smithbo02,15,1937,0,0,0,0,734,618,106,139,435,40,2472,983,132,670,3.938418162932186,1.3987238462679923,106.65034877938857,4.381294108918237
267,mcbeaal01,10,1970,0,1,0,0,426,575,67,50,409,63,1058,373,63,365,3.1305564190239354,1.3270127447932856,114.45675189420815,3.4766754740441415
268,wiltsho01,12,1915,0,0,0,0,379,965,139,90,357,33,1892,580,54,498,2.471200883698911,1.131450213034559,114.57696587131869,2.558789648098469
269,pattebo01,13,1998,0,0,0,0,559,483,39,40,559,28,619,280,70,180,4.08207343412527,1.2942764578833694,100.97609237357047,3.772586933045356
270,cormirh01,16,2007,0,0,0,0,684,760,71,64,683,2,1248,547,121,317,4.029740791268758,1.281036834924966,108.98845417325197,4.091992087312414
271,clancji01,15,1991,0,0,0,1,472,1422,140,167,472,10,2513,1182,244,947,4.225900423728813,1.3744703389830508,91.7110093016979,4.144315413135593
272,helliri01,12,2006,0,0,1,0,301,1058,93,81,301,0,1540,793,247,562,4.675911771129067,1.377156584407076,95.8144653395004,5.678522821576763
273,bannifl01,15,1992,0,0,0,1,431,1723,134,143,431,0,2320,1078,291,846,4.062814070351759,1.3257956448911223,95.18742083300336,3.9964741764377445
274,mecirji01,11,2005,0,0,0,0,474,450,29,35,474,12,482,221,41,225,3.774193548387097,1.3415559772296015,118.5394980676076,4.300148007590133
275,dierkla01,14,1977,0,0,0,2,357,1493,139,123,356,1,2130,857,184,711,3.3050992715326384,1.2173975146407656,107.87588884027254,3.255772603913727
276,sullisc01,10,2004,0,0,0,0,559,622,40,28,558,9,671,326,89,281,3.9792043399638337,1.2911392405063291,112.90529564606521,4.618018987341772
277,lannijo01,11,1947,0,0,0,0,278,295,58,60,278,13,1078,426,55,358,3.5798319327731094,1.3408029878618113,108.4238026561149,3.957496109554932
278,mintogr01,16,1990,0,0,0,1,712,479,59,65,710,150,1082,389,43,483,3.0964033018867925,1.3841391509433962,124.07639630347016,3.96177329009434
279,jeffcmi01,10,1994,0,0,0,0,255,242,25,26,255,7,576,243,49,149,4.374,1.45,90.2844328256766,4.253373333333333
280,coxda01,11,1995,0,0,1,0,281,723,74,75,278,8,1292,525,102,432,3.640215716486903,1.3281972265023112,109.51559076325962,3.8909265536723168
281,rozemda01,10,1986,0,0,0,0,248,448,60,53,248,17,1125,426,113,258,3.4665461121157324,1.2504520795660037,111.40890623410357,3.993782399035564
282,latmaba01,11,1967,0,0,0,1,344,829,59,68,344,16,1130,529,142,489,3.9056603773584904,1.328137817883511,94.39748658075735,4.027883784522833
283,palmeda01,10,1989,0,0,0,0,214,748,64,59,212,2,1036,456,78,434,3.782488479262673,1.3548387096774193,102.13275709502932,3.5753262672811057
284,wilsoea01,11,1970,0,2,1,0,405,1452,121,109,338,0,1863,842,236,796,3.6935824532900083,1.2960194963444354,97.97865852674411,4.356918927701056
285,averyst01,11,2003,0,2,1,1,307,980,96,83,297,0,1529,723,148,569,4.185463121783877,1.3494854202401372,103.73330101087707,4.124137006861064
286,oeschjo01,12,1925,0,0,0,0,367,535,82,116,365,8,1936,770,61,651,3.8118811881188117,1.422992299229923,88.65123622833893,4.174614044737806
287,johnswa01,21,1927,1,33,1,0,937,3509,417,279,802,34,4913,1424,97,1363,2.1668169522091976,1.0610910730387737,150.6055690056225,2.415187330928765
288,hammaat01,12,1995,0,0,0,1,249,615,59,67,249,5,1051,439,94,287,3.6628553770086527,1.2404202719406674,108.09731237784028,3.8127058096415336
289,buffich01,11,1892,0,0,0,0,619,1700,233,152,414,3,3344,1120,87,856,2.9612220916568743,1.2338425381903644,115.95460747434262,3.11849392871132
290,bibbyji01,12,1984,0,1,1,1,342,1079,111,101,340,8,1565,719,131,723,3.756385448916409,1.328173374613003,99.64320987587286,4.274287925696595
291,petryda01,13,1991,0,0,1,1,370,1063,125,104,370,1,1984,912,218,852,3.945521551033488,1.36324307002083,98.35594379937906,4.665251882711104
292,stewada01,16,1995,0,6,3,1,523,1741,168,129,523,19,2499,1154,264,1034,3.949550006337939,1.3435162885029788,99.74865874493848,4.45448573963747
293,slocuhe01,10,2000,0,0,0,1,549,513,28,37,548,98,636,286,38,358,4.079239302694137,1.5752773375594296,107.37233817065189,5.233858425779187
294,dietrbi01,16,1948,0,0,0,0,369,660,108,128,366,11,2117,997,128,890,4.478289802029613,1.5007486275162203,87.94017690401871,4.849893029446015
295,dacqujo01,10,1982,0,0,0,0,268,600,34,51,266,15,708,395,52,544,4.559640872167593,1.605814450619923,82.6205150882713,4.633905515177426
296,raganpa01,11,1923,0,0,0,0,286,680,77,104,283,6,1555,534,38,470,2.988186528497409,1.2590673575129534,105.86535672250423,3.351304455958549
297,murphjo04,13,1947,0,0,6,3,415,378,93,53,415,107,985,406,52,444,3.4966507177033495,1.367464114832536,112.73637865199136,4.102198405103668
298,polleho01,14,1956,0,5,2,3,407,934,131,116,403,20,2096,821,146,745,3.506327111673521,1.348149319835495,109.57838277486212,3.966959664663081
299,selmadi01,10,1974,0,0,0,0,330,681,42,54,307,31,734,338,69,381,3.6214285714285714,1.3273809523809523,96.7455603063292,4.050878174603175
300,truckvi01,17,1958,0,0,1,2,517,1534,177,135,517,30,2416,1009,188,1088,3.385485274015161,1.3063253386355163,113.50425846868262,3.8145612029327696
301,haasmo01,12,1987,0,0,0,0,271,853,100,83,266,2,1717,738,162,436,4.013293051359517,1.3009063444108762,96.46274064599804,3.7765675730110773
302,malonji01,12,1971,0,0,0,1,323,1605,134,84,302,4,1518,655,138,810,3.188209843158464,1.2590589507842076,112.49452456940477,3.1297391382729396
303,hugheto01,13,1913,0,0,1,0,411,1368,132,174,399,15,2610,909,52,853,3.0941754916792736,1.3097579425113464,94.71914330938066,3.2409655824508317
304,krukomi01,14,1989,0,0,0,1,371,1478,124,117,369,1,2188,949,196,767,3.898813146682897,1.348904443091905,98.73239489682946,3.661591600730372
305,herbera01,14,1966,0,0,0,1,408,864,104,107,407,15,2000,839,167,571,4.013642806520198,1.3665839829907866,95.57004843926654,4.016735648476258
306,owchibo01,10,1986,0,0,0,0,275,490,37,60,275,7,937,424,88,363,4.2844311377245505,1.4595808383233533,89.43091444159711,4.125766841317365
307,kitsofr01,10,1907,0,0,0,0,326,736,129,118,304,7,2333,782,52,488,3.167891972993248,1.2697674418604652,97.27582209646656,3.189357389347337
308,carrahe01,12,2007,0,0,0,0,647,662,44,50,647,19,792,370,69,387,4.000800961153384,1.4164997997597117,111.96924195351771,4.732049259110933
309,fernaal01,10,2000,0,0,0,0,266,1252,107,87,263,0,1693,731,190,552,3.7373603484188602,1.2753266426813104,115.97966590162493,4.0091855709146
310,peltyba01,10,1912,0,0,0,0,282,693,92,117,266,4,1663,558,22,532,2.6320754716981134,1.15041928721174,106.79624083691787,2.950610062893082
311,sosael01,12,1983,0,0,0,0,602,538,59,51,601,83,873,339,64,334,3.323529411764706,1.3148148148148149,112.43936045034567,3.993395424836601
312,garvene01,14,1961,0,0,0,1,458,881,129,157,402,12,2471,1027,213,881,3.731027987082885,1.3530678148546824,106.78228291413612,4.173518164693218
313,deshaji01,12,1995,0,0,0,0,258,951,84,95,257,0,1434,702,179,575,4.142950819672131,1.3173770491803278,96.45944571573864,4.676416393442623
314,tayloro01,11,1972,0,0,2,0,491,464,45,43,491,72,794,349,76,209,3.92625,1.25375,89.32819068307606,3.7774912499999997
315,orthal01,15,1909,0,0,0,0,568,948,204,189,440,6,3564,1256,75,661,3.3696343402225755,1.259439586645469,94.67594410641507,3.2781497416534178
316,lacosmi01,14,1991,0,0,0,1,416,783,98,103,415,12,1786,777,99,725,4.019735581529028,1.4433799578463307,96.18914997857665,3.892353515999233
317,heimafr01,13,1933,0,0,0,0,374,334,62,69,296,7,1510,639,64,360,4.4627521986549405,1.4511122607346094,91.62190273667974,4.343436368339368
318,wadderu01,13,1910,1,2,0,0,408,2316,193,143,407,5,2460,711,37,803,2.1608509680324177,1.1018685276902296,139.49066767041478,2.281103556956326
319,hitchst01,13,2004,0,1,0,0,281,997,74,76,281,3,1374,685,181,471,4.79517759917034,1.435053150116671,92.1118175117725,4.9575302048224
320,monbobi01,11,1968,0,0,0,4,352,1122,114,112,343,3,1995,803,211,462,3.6841121495327105,1.2525063721325405,97.88366671905113,3.8300246389124895
321,mcginjo01,10,1908,1,0,1,0,475,1068,246,142,465,24,3276,1016,52,812,2.6571096474234794,1.187911662146455,111.27935958185145,3.3154703603254547
322,lowntu01,11,1962,0,0,0,0,508,574,55,61,504,73,978,472,105,590,4.116279069767442,1.5193798449612403,95.46906726663231,4.716336563307493
323,nuxhajo01,16,1966,0,0,0,2,564,1372,135,117,526,19,2310,998,209,776,3.9006948465547193,1.3401852924145918,97.98703742105148,3.6547420382165616
324,braxtga01,10,1933,0,0,0,0,283,412,50,53,282,32,1014,430,38,276,4.1257995735607675,1.3752665245202558,100.29792493205353,4.337733120113717
325,myersmi01,13,2007,0,0,0,0,883,429,25,24,883,14,525,258,58,256,4.286769230769231,1.4418461538461538,104.4611249621331,5.1848283076923085
326,trombmi01,11,2002,0,0,0,0,509,672,37,47,509,44,800,396,114,319,4.47926267281106,1.4063678257226644,98.54083985010479,4.868909928780897
327,whitema02,11,2005,0,0,0,0,286,259,18,15,286,9,455,236,52,157,5.231527093596059,1.5073891625615763,84.24647591716014,4.689132183908046
328,bushjo01,17,1928,0,2,3,0,584,1319,195,183,489,20,2992,1205,96,1263,3.512740228892248,1.3782120492334269,98.56899698281455,3.731473763765926
329,mungova01,14,1945,0,0,0,5,412,1242,120,115,364,16,1957,815,89,868,3.471367723615712,1.3369616658778987,114.95003204393488,3.595711153178735
330,servisc01,12,2004,0,0,0,0,340,413,20,22,338,16,435,231,56,182,4.993594875900721,1.4819855884707767,85.72391960811917,5.10659807846277
331,sorrevi01,10,1937,0,0,0,0,281,619,92,101,280,10,1820,823,101,706,4.4309072781655034,1.5110667996011964,96.37523225212364,4.452596410767697
332,jacksgr01,18,1982,0,0,1,1,719,889,86,75,692,79,1272,523,109,511,3.4644259077526987,1.312315996074583,104.94350805739536,3.804682531894014
333,haynejo01,14,1952,0,0,0,1,380,475,76,82,379,21,1672,704,95,620,4.007590132827325,1.4497153700189753,95.98081579675994,3.970885726333544
334,frymawo01,18,1983,0,0,0,2,625,1587,141,155,625,58,2367,1010,187,890,3.769698645286149,1.3507050041470832,97.00234505872695,3.829903925905446
335,haineje01,19,1937,1,2,2,0,561,981,210,158,555,10,3460,1298,165,871,3.6407645958861417,1.349781840847704,110.7788813250212,3.9516821109495117
336,nitkocj01,10,2005,0,0,0,0,338,347,18,32,336,3,519,286,57,263,5.3736951983298535,1.6325678496868476,83.2557471765162,6.080645789839944
337,baumafr01,11,1965,0,0,0,0,246,384,45,38,244,13,856,364,70,300,4.108695652173913,1.4498327759197325,92.30465456219767,3.889400919732441
338,otoolji01,10,1967,0,0,0,1,271,1039,98,84,270,4,1545,640,119,546,3.5658274865868758,1.2944696657036732,103.0503129386113,3.2886706562113086
339,dragodi01,13,1981,0,0,0,0,521,987,108,117,519,58,1901,755,157,558,3.624,1.3114666666666666,101.999243166299,3.6695416888888897
340,reardje01,16,1994,0,3,1,4,880,877,73,77,880,367,1000,397,109,358,3.155431262879011,1.199293494259641,124.36552340232295,3.798885487194583
341,candito01,16,1999,0,0,0,0,453,1735,151,164,451,0,2662,1130,250,883,3.7321100917431194,1.3009174311926606,110.61868920803921,4.24099865443425
342,derripa01,15,1945,0,9,2,6,579,1507,223,212,579,29,3912,1401,158,761,3.4592592592592593,1.2820301783264747,115.3523922781531,3.454874622770919
343,garresc01,10,1991,0,0,0,1,373,703,69,53,352,48,815,351,74,413,3.292911744266852,1.2800555941626128,118.19880981322947,3.6479586518415568
344,hargast01,12,1977,0,0,0,1,361,891,87,107,354,4,1593,711,125,614,3.920955882352941,1.352328431372549,90.90617021088657,3.911430759803921
345,normafr01,16,1980,0,0,2,0,409,1303,104,103,403,8,1790,784,188,815,3.6377384430314486,1.3430142636191786,99.73563601914178,4.381148822821791
346,valenfe01,17,1997,0,9,1,6,474,2074,173,153,453,2,2718,1154,226,1151,3.5447098976109217,1.3204778156996586,113.37260472856856,3.7036746302616623
347,hildeor01,10,1940,0,0,1,1,259,527,83,78,258,13,1490,692,99,623,4.353215284249767,1.4769338303821062,96.64602764223716,4.535755824790308
348,cookde01,15,2002,0,0,1,0,674,739,64,46,665,9,950,440,130,390,3.914332784184514,1.3245469522240527,108.7916644516915,5.4915710049423385
349,facero01,16,1969,0,1,1,6,853,877,104,95,848,193,1347,531,141,362,3.475636363636364,1.242909090909091,106.36481057482332,3.4720916363636367
350,eischjo01,10,2006,0,0,0,0,332,244,11,9,324,3,297,121,25,139,3.674915635545557,1.471316085489314,121.91299903375808,4.86503487064117
351,galvipu01,15,1892,1,0,0,0,764,1807,365,310,705,2,6405,1903,121,745,2.852915047196002,1.1910049972237646,115.35071107962315,3.2380067740144356
352,langfri01,11,1986,0,0,0,0,265,671,73,106,260,0,1570,664,160,416,4.00804828973843,1.3319919517102616,95.59779893115119,4.066467471495641
353,hollial01,11,1946,0,0,0,0,331,608,70,104,315,15,1642,674,47,587,3.989914492435869,1.4661258495943872,98.00817785873004,4.263749835562376
354,hillejo01,15,1980,0,2,1,1,546,1036,87,76,545,125,1040,391,110,535,2.8333333333333335,1.2681159420289856,127.845528155282,3.388385399892646
355,mitchwi01,11,1919,0,0,0,0,280,921,84,92,276,4,1464,522,14,605,2.8786764705882355,1.2677696078431373,101.40374630720592,2.9529293300653596
356,henketo01,14,1995,0,1,1,2,642,861,41,42,642,311,607,234,64,255,2.666948079358379,1.091599831152385,149.14405713348594,2.7221730688054033
357,chambel01,10,1896,0,0,0,0,338,1133,157,120,321,1,2446,999,63,1065,3.565499008592201,1.392333113020489,110.6115904811634,4.379508526107072
358,lavelga01,13,1987,0,0,0,2,746,769,80,77,745,136,1004,353,51,440,2.928110599078341,1.3308755760368665,131.2612058873645,3.2252313364055296
359,berenju01,15,1992,0,0,1,0,490,975,67,62,490,32,1034,522,116,604,3.8976769911504423,1.3589601769911503,98.9890491191095,4.35158185840708
360,sandeke01,10,1976,0,1,0,0,409,360,29,45,409,86,564,217,49,258,2.9741116751269034,1.2517766497461928,118.58039623259943,4.661818274111676
